id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
112486,1631,James Bond 007: Nightfire,"The game's prologue mission starts in Paris, France, with James Bond helping French Intelligence operative Dominique Paradis evade a gang chase while chasing a truck with a stolen nuclear weapon, before continuing in his car. After stopping the truck from blowing up the Eiffel Tower, Dominique and James celebrate New Year's Eve.

The British Government sends Bond undercover to a party in industrialist Raphael Drake's Austrian castle. M believes that the party is a cover for the exchange of a missile guidance chip between Raphael Drake and Alexander Mayhew, who manages the Japanese branch of Drake's industry, Phoenix International, and had stolen the chip from the United States. Phoenix is believed to be a front for weapon smuggling. M gives Bond the instruction for 007 to rendezvous with CIA agent Zoe Nightshade and Dominique, who is posing as Drake's mistress. While Zoe distracts the guards, Bond makes his way to the exchange and steals the chip. Agents Nightshade and 007 make an try to make an escape on a cable car, when Drake's bodyguard, Rook, attacks the cable car with a rocket-launching helicopter. Bond shoots down the attacking helicopter using rockets found in the cable car. James and Zoe then escape Drake's forces in an armored snowmobile before continuing in James' car. They rendezvous with Q, who takes them out of Austria.

After the breach, Drake threatens to kill Mayhew, should the operation fail. Mayhew contacts MI6, saying he will provide vital information if Bond comes to his rescue. At his Japanese estate, Mayhew is attacked by Drake's men, consisting of Japanese thugs. Bond fights his way through the estate and manages to obtain a file from Mayhew's safe. As they are prepared to make an escape from the estate, Mayhew is killed by a ninja. The file leads Bond to Mayhew's office at the Phoenix Building in Tokyo.

Bond is able to infiltrate the building while the guards are changing shifts and secures official NightFire documents. He is then attacked by Drake's men before Dominique provides a distraction, which allows Bond to escape via parachute off the roof of the building.

The NightFire documents lead Bond to a nuclear power plant being decommissioned by Phoenix International. Bond retrieves evidence of Drake's activities and escapes. However, he is then double crossed and captured by Kiko, Mayhew's former bodyguard, and turned over to Drake. On the top of the Phoenix building, Drake plans to kill Bond and Dominique, who has been discovered as a mole. Dominique is kicked off the rooftop and killed by Kiko. Bond escapes to the ground level before being saved by Australian Intelligence agent Alura McCall.

M sends Bond and Alura to Drake's private island, where Drake has set up a jamming signal. The pair infiltrate the island and eliminate Drake's defenses. M makes Bond aware of the UN, EU, and NATO forces arriving on the island to dismantle remaining enemy combatants. Bond makes his way to Drake's underground silo, fighting off Kiko before entering one of three space shuttles intending to capture the Space Defense Platform. Kiko incinerates in the blast pit when Bond's space shuttle launches. Bond reaches the U.S. Space Defense Platform, where Drake is. He successfully sends all eight missiles off course, saving millions of lives, and causes Drake's laser weapon to malfunction, leading to a huge explosion. Finally, Bond kills Drake. As the station goes up in flames, Bond blasts from an escape pod and goes back down to Earth, where M informs him that astronomers from around the globe are reporting ""unexpected meteor showers"" (which is actually the debris of the now-destroyed Space Defense Platform).",2002-11-18 00:00:00.000,23,NULL,58.3333,3,72.4521,77
17539,6477,Jazz Jackrabbit Advance,NULL,2002-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
2401,70735,Jerusalem: The Three Roads to the Holy Land,"1552. Lord of the Ottoman dynasty, Sulaiman the Magnificent, reigns over the greatest empire in the world. In Jerusalem, the holy city where King David had built the Temple, where Christ preached and where the Prophet Mohammed was swept off to meet Allah, the three religions of the Book live in peace. Having become the confidante to the emissary of Sulaiman the Magnificent, Adrian is faced with the task of untangling the web of intrigue threatening the fragile balance that has been reached by the three communities of the Book. He will have to cooperate with the representative of all three communities in order to save the governor’s daughter.",2002-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
1694,77121,Jet X2O,NULL,2002-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176422,6478,Jimmy Neutron vs. Jimmy Negatron,NULL,2002-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175823,65607,Jurassic Park: Dinosaur Battles,NULL,2002-09-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133747,6484,Justice League: Injustice for All,NULL,2002-11-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182004,93199,K. Hawk: Survival Instinct,NULL,2002-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146385,49655,K-1 Pocket Grand Prix 2,NULL,2002-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129595,44734,Kaettekita Cyborg Kuro Chan,NULL,2002-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170190,5880,Kakuto Chojin: Back Alley Brutal,NULL,2002-11-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179006,44858,Kamen Rider Ryuki,NULL,2002-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55450,6489,Karnaaj Rally,NULL,2002-11-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63016,71996,Kick Off 2002,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36710,58879,Kikou Heidan J-Phoenix +,NULL,2002-12-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
128311,214917,Kikou Heidan J-Phoenix: Cobalt Shoutai-hen,NULL,2002-12-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156685,84324,Kimi ga Nozomu Eien,NULL,2002-09-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
189724,20283,Kingdom Hearts Final Mix,"Several new cutscenes were added. The first, shown after Sora fights Leon in Traverse Town, has Riku lost in Hollow Bastion, calling out for his friends and Maleficent looking on. Another, played after Sora speaks to Kairi in the underground waterway in Traverse Town, showed Riku lost in the Realm of Darkness after Ansem, Seeker of Darkness took his body. There, he is assisted by King Mickey who reveals that he has the realm's Keyblade. Neither of these cutscenes used any new audio and instead the subtitles were seen on a black screen.

An optional cutscene was a confrontation between Cloud and Sephiroth, seen after the player defeats Sephiroth. Cutscenes were provided for the Unknown, using spliced voice acting for Sora and Goofy, but shaking text on a black screen for the Unknown.

A minor cutscene was also added near the start of the game on the second day on Destiny Islands, where it is revealed that the lucky charm Kairi makes out of Thalassa Shells is the Oathkeeper charm she later gives to Sora.",2002-12-26 00:00:00.000,4,NULL,NULL,NULL,72.8421,33
91344,151255,Kingdom Hearts Final Mix: Platinum Limited Edition,NULL,2002-12-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179137,77309,King's Quest II: Romancing the Stones,NULL,2002-12-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90413,3726,Kirby: Nightmare in Dream Land,NULL,2002-10-25 00:00:00.000,11,NULL,70.0000,1,83.3491,65
60207,49638,Klonoa Heroes: Densetsu no Star Medal,"Klonoa Heroes is the second to latest game in the series, set in an alternate universe from the other games. Here, Klonoa lives in his hometown of Breezegale and is setting his sights on becoming a true hero. The game begins with him and his friend, Chipple, trying to pluck a special flower, the Hikari Sakura (literally the Light Sakura or Light Cherry-blossom) from a tree branch. The flower is said to only bloom under special circumstances, and the person who possesses it will be granted good luck.

After getting the Hikari Sakura, Klonoa was informed by Popka, his small, dog-like friend, that several small monsters have taken up residence around his town, and Klonoa rushes to beat them back. Not long after defeating them, Klonoa decides to visit his friend, a priestess-in-training named Lolo, who informs him that more monsters have been sighted on Bell Hill, located just up the path from the shrine she is studying in. After promising he will come back safely, Klonoa makes his way to the top of the hill, only to be surrounded by several small, round creatures called Moos. Just then, he is rescued by a young man on the motorcycle who calls himself Guntz.",2002-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31422,22369,Knight Rider: The Game,NULL,2002-11-22 00:00:00.000,NULL,NULL,40.0000,1,NULL,NULL
29470,50571,Knockout Kings 2003,NULL,2002-11-09 00:00:00.000,NULL,NULL,NULL,NULL,51.0000,0
71991,126145,Kochonland,NULL,2002-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140861,218779,Kolf,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183957,221256,Kommissar Kugelblitz: Der Fall Wüstenkönig,Inspector Kugelblitz has to find the Sultan's stolen dagger which he meant to give to his son as a wedding gift.,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149229,49536,Komugi-Chan no Happy Cake,NULL,2002-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69158,78642,Konami Collector's Series: Castlevania & Contra,NULL,2002-11-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97054,49333,Kong: The Animated Series,NULL,2002-09-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72131,92677,Korokoro Post Nin,NULL,2002-10-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152115,133823,Kotobuki Grand Prix,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108632,1470,Kururin Paradise,NULL,2002-12-06 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
158130,194214,Legends of Wrestling II,NULL,2002-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180613,3975,Legends of Wrestling II,NULL,2002-11-25 00:00:00.000,1,NULL,51.0000,2,56.0000,2
12522,78288,LEGO Creator: Harry Potter and the Chamber of Secrets,NULL,2002-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48044,125320,LEGO Studios Backlot,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
6143,70579,Liberal Crime Squad,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103423,186062,Liberty's Kids,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34144,107595,Lilo & Stitch Pinball,"This pinball game features characters from Disney's summer hit, Lilo & Stitch. Collect cans on the beach, feed the fish, go surfing, and ultimately fly off into space to blast police spaceships. You didn't think you could do THAT with pinball, did ya?",2002-10-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181207,22068,Links 2003,NULL,2002-10-01 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
69910,49662,Little Buster Q,NULL,2002-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110715,5903,Loons: The Fight for Fame,NULL,2002-09-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22846,60791,Lupin the 3rd: The Typing,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140188,43635,Lupin the 3rd: Treasure of the Sorcerer King,NULL,2002-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40624,204591,Magic Builder,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106977,79081,Magic: The Gathering Online,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
985,123222,Mahjong Haoh: Kaikyū Battle,NULL,2002-10-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121288,92847,Manhole-e,NULL,2002-09-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24357,210043,Marble Blaster,NULL,2002-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90052,170013,Mario Bros.-e,"The story of this game revolves around two plumbers, Mario and Luigi, who are working in the sewers of New York. The sewers are overrun by waves of enemies and the Mario Bros. have to defeat the enemies and collect coins to receive their pay.",2002-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186111,2330,Mario Party 4,NULL,2002-10-21 00:00:00.000,22,NULL,50.0000,1,74.9563,69
54258,49231,Marvel's The Invincible Iron Man,NULL,2002-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14547,5921,Mary-Kate & Ashley: Sweet 16 - Licensed To Drive,NULL,2002-11-26 00:00:00.000,1,NULL,NULL,NULL,33.0000,0
54805,93353,Masq,NULL,2002-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
165244,44707,Master Rallye,NULL,2002-12-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111137,73607,Maximum Chase,NULL,2002-09-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91028,64210,MaXXed Out Racing,NULL,2002-09-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12466,185960,MayuShoot,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37500,72435,Mazan: Flash of the Blade,NULL,2002-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153751,5910,MechAssault,"MechAssault takes place in the BattleTech universe, a science-fiction universe that often centers around pitched battles between human-piloted walking, heavily armed and armored machines, called BattleMechs. The plot of the game centers around an inhabited planet called Helios in the dominion of the Inner Sphere, a powerful coalition of feuding factions in control of large areas of space. The player is a BattleMech pilot (referred to throughout the game as simply ""Captain"" or, ""MechWarrior"") in the employment of an elite mercenary organization called Wolf's Dragoons. The player's ship is hired to investigate the cessation of communications from the planet Helios. The Dragoons' ship, the Icarus arrives at the planet and is shot down upon entering the atmosphere, causing the ship to crash-land on the surface of Helios. It is later discovered by the player that a rogue technology-worshipping cult known as the Word of Blake has invaded and conquered Helios, and is under the rule of an iron-fisted fanatic called Commander Strader. The game follows the player as, commanded by elite officer Major Natalia and assisted by inept techie Lieutenant Foster, they fight the military forces of the cult, assist in the liberation of the planet from Word of Blake rule, and assassinate Commander Strader.",2002-11-15 00:00:00.000,1,NULL,90.0000,2,80.0000,8
142912,19192,MechWarrior 4: Mercenaries,"In the game, the player takes the role of Spectre, a mercenary BattleMech pilot travelling inside the fictional interstellar region of the BattleTech universe called the Inner Sphere during the FedCom Civil War (specifically during the time period from January 1, 3066 to late July 3067). 
 
The player's mercenary company initially takes on localized threats in certain planets far from the civil war. As the player's team takes on more missions, the assignments get tougher; at one point, Spectre may challenge a Jade Falcon group led by Aisa Thastus to a duel. The Star Colonel - Aisa Thastus - will join the player's team as a bondsman if the Falcons are defeated in this mission. It is a beach-side battle that pits 8 of Spectre's best against 10 of hers. That mission can be substituted for a mission to attack the Falcons in a sneak attack where the battle is just as difficult. This direction leads to the death of Asia instead of her joining the team. 
 
Depending on how the player handled allegiance between House Steiner and House Davion, they would end up with one of two mission paths, with 3 different endings.",2002-11-07 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
61157,165307,Medal of Honor: Underground,NULL,2002-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111504,1757,Mega Man Battle Network 3 White,NULL,2002-12-06 00:00:00.000,2,NULL,NULL,NULL,88.4933,18
43819,72858,Melty Blood,NULL,2002-12-30 00:00:00.000,NULL,NULL,NULL,NULL,80.5409,8
7529,58526,Memorial Series: Sunsoft vol. 6,NULL,2002-11-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43138,474,Metal Gear Solid 2: Substance,NULL,2002-11-04 00:00:00.000,46,NULL,80.0000,4,87.8235,113
73265,49689,Metalgun Slinger,NULL,2002-09-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
193450,1104,Metroid Fusion,"The game begins with Samus Aran acting as a bodyguard for the Biologic's research team on planet SR388. Eventually, a Hornoad confronts them and is killed by Samus. However, a globular yellow organism (an X) emerges from the Hornoad as it is destroyed and enters Samus's body.
Feeling no initial effects, Samus continues escorting the researchers and completes the assignment. On the way back to the laboratory, however, Samus loses consciousness, and her gunship crashes into an asteroid belt. The ship's emergency systems automatically ejected Samus' escape pod, saving her from the crash, but her gunship is completely destroyed. Samus is quickly attended to by a medical crew, who discover that the creature that entered her body on SR388 was actually a parasitic organism that they soon named X.

Samus Infected 2
Samus, infected by the X Parasites.
The organic components of Samus's Power Suit had become so integrated with her system that it could not be removed while she was unconscious. Large portions of her infected suit had to be surgically removed, dramatically altering its appearance. However, the X in Samus's central nervous system were too embedded to be removed safely; Samus's chances of survival were lower than one percent.
Metroids are the only known predator of the X; however, since Samus destroyed all the Metroids on SR388 in a previous mission, the X were able to multiply unchecked. Seeing this as the key to curing her, doctors proposed using a Metroid cell from Samus' dead Baby Metroid to make an anti-X vaccine. Apparently, the Federation had managed to preserve a cell culture from the Baby that saved Samus while she was on Zebes a second time. The serum was prepared and injected without delay, completely eradicating the X. There were, however, two side effects: Samus could no longer be hurt by normal X and could even absorb them to replenish health and ammunition, but she also inherited the Metroids' vulnerability to cold.

Upon recovering, Samus is sent to investigate an explosion on the Biologic Space Laboratories research station, where the specimens from SR388 and the infected pieces of her Power Suit are being held. Once she arrives at the station, Samus immediately heads to the Quarantine Bay, where she encounters and kills a Hornoad that has been infected by an X parasite. Samus speaks with her new gunship's computer (whom she has named ""Adam"", as it reminds her of a former CO) and learns that the specimens brought back by the field team have become infected by the X. The computer also reveals that the X can use the DNA of its prey to create a perfect copy, meaning any organic life on the station may also be infected.

SA-X 1
The SA-X.
As she continues to explore the station, Samus discovers that the X have used the infected portions of her Power Suit to create a copy of Samus herself, dubbed the SA-X (or Samus Aran-X). Since the SA-X arose from Samus's fully-upgraded Power Suit, it has all of her powered-up abilities, as evidenced by it using a Power Bomb to escape the Quarantine Bay. By exploding the bomb, the SA-X also destroyed the capsules holding the X specimens, releasing them all into the station. Well into her investigation of the station, Samus stumbles upon the facility's Restricted Lab. Here, she finds dozens of infant Metroids and several more Metroids in various stages of maturity, all in stasis; these were the results of a cloning project of which Samus was not previously aware. Shortly after Samus discovers them, the SA-X attempts to destroy its predators, but its plan backfires: the Metroids break free and the emergency fail-safes are activated as a result. Samus barely escapes before the lab locks down completely and is jettisoned from the station, exploding over SR388.
After the incident at the Restricted Lab, Samus speaks with her ship's computer, who is angry about the discovery and subsequent destruction of the Metroids. The computer explains that the Federation had been secretly working on a Metroid breeding program, for ""peaceful applications"". The computer reveals that the station's SRX environment, a replica of the SR388 ecosystem, was ideal for raising Alpha, Gamma, Zeta, and even Omega Metroids. The research uncovered techniques for rapid growth, allowing an infant grow into an Omega Metroid in mere days. Unfortunately, the SA-X had been tracking Samus down and followed her to the lab's location. Much to Samus's surprise, the computer also mentions that the SA-X has been reproducing asexually and there are no fewer than 10 aboard the station.

Later, the computer tells Samus that she has caused enough damage and instructs her to leave the rest of the investigation to the Federation. Apparently, the Federation has taken an interest in the X and SA-X and believe that this life-form has endless applications. Samus, having seen the SA-X's destructive capabilities firsthand, is strongly against this. She is convinced that the X will overwhelm the Federation troops as soon as they land, absorbing their powers and knowledge in the process. If this happens, they could easily spread throughout the galaxy and ""galactic civilization will end.""

As an alternative, Samus decides to activate the station's self-destruct mechanism in order to destroy the X, risking her own life in the process. However, her ship's computer has locked Samus in a Navigation Room, as the Federation has ordered it to keep her confined until their arrival. Desperate, Samus yells at the computer: ""Don't let them do this. Can't you see what will happen, Adam?"" Puzzled at the use of the name, the computer inquires as to who this Adam was. Samus reveals that he had been her previous commanding officer and had died saving her life. Apparently moved by Samus's revelation, the computer agrees with the plan, and suggests that if Samus were to alter the station's orbit, then she might be able to include the planet in the explosion, thus ensuring the destruction of the X on planet SR388 as well as those on the station. At this point, Samus realizes that her ship's computer truly is Adam Malkovich, whose personality had been uploaded to a computer prior to his death.

Samus hurries to the Operations Room, where she is confronted by an SA-X. She manages to defeat it, but its Core-X escapes before she can absorb it. Ignoring its escape, Samus initiates the self-destruct sequence and hurries back to her ship. However, she finds the docking bay in ruins and her ship gone. Before she can react to the situation, an Omega Metroid appears, apparently having escaped from the Restricted Lab before its destruction and grown to full size in record time. Samus possesses no weapon capable of damaging the Metroid, and a single swipe of its claw reduces her energy reserves to one unit. As the Omega Metroid prepares to finish her off, the SA-X returns, and attacks the Metroid with its Ice Beam, injuring it. However, it was greatly weakened from its fight with Samus and is quickly defeated by the Metroid. This time, the Core-X hovers over Samus, allowing her to absorb it and obtain the ""Unnamed Suit"" as well as the Ice Beam and restoring her genetic condition to its pre-vaccine state. Using her regained abilities, Samus fights and kills the Omega Metroid after a fierce struggle. After the battle, Samus's ship reenters the bay, having been piloted by the computer, Adam, and the same Etecoons and Dachoras she saved on the previous mission to Zebes and later on the Habitation Deck.

As Samus leaves the station, it is shown crashing into SR388, destroying both the station and the planet, ridding the universe of the X forever.

Reflecting on her actions, Samus doubts people will understand why she destroyed the X, nor will they realize the danger that was barely averted. Samus believes she will be held responsible for defying the Federation, but Adam comforts her, telling her: ""Do not worry. One of them will understand. One of them must."" A final reflection, Samus goes on to say: ""we are all bound by our experiences. They are the limits of our consciousness. But in the end, the human soul will ever reach for the truth... This is what Adam taught me.""",2002-11-17 00:00:00.000,64,NULL,85.0000,3,83.5024,206
186084,1105,Metroid Prime,NULL,2002-11-17 00:00:00.000,248,NULL,95.0000,4,92.4602,587
113913,8853,Michael Schumacher Racing World Kart 2002,NULL,2002-09-18 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
181220,94846,Micro Machines,NULL,2002-11-08 00:00:00.000,NULL,NULL,NULL,NULL,62.0000,4
147180,23768,Microsoft Combat Flight Simulator 3: Battle for Europe,NULL,2002-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
6033,73414,Midnight GT: Primary Racer,NULL,2002-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
139331,67650,Mini Golf Master 2,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169341,4012,Minority Report: Everybody Runs,NULL,2002-11-12 00:00:00.000,NULL,NULL,30.0000,1,43.0000,3
86498,64673,Missing Parts 2: The Tantei Stories,NULL,2002-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18403,43777,Mobile Armor,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93279,176138,Modi i Nanna: Sprytne Smyki,NULL,2002-11-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12322,71296,Monopoly 3,NULL,2002-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177116,4016,Monopoly Party,NULL,2002-10-29 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
132791,43296,Monopoly Party!,NULL,2002-12-11 00:00:00.000,NULL,NULL,NULL,NULL,46.3289,0
131824,49390,Monster Force,NULL,2002-09-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131878,6512,Monster Rancher Advance 2,NULL,2002-10-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53135,4020,"Monsters, Inc. Scream Arena",NULL,2002-09-14 00:00:00.000,3,NULL,NULL,NULL,47.0000,1
137864,24077,Moraff's Maximum Mahjongg 2,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28670,1612,Mortal Kombat: Deadly Alliance,"Two powerful sorcerers, Shang Tsung and Quan Chi, have joined forces to achieve the supreme goal: immortality. Will earth survive their deadly alliance?",2002-11-18 00:00:00.000,17,NULL,70.0000,3,59.9554,62
5673,8268,Moto GP: Ultimate racing technology,NULL,2002-12-31 00:00:00.000,1,NULL,90.0000,1,NULL,NULL
3876,6515,Moto Racer Advance,NULL,2002-10-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39398,4021,Mr. Driller: Drill Land,NULL,2002-12-20 00:00:00.000,NULL,NULL,80.0000,2,74.0000,1
49779,111740,Munkiki's Castles,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94999,4022,Muscle Champion: Kinnikutō Kessen,NULL,2002-11-21 00:00:00.000,NULL,NULL,NULL,NULL,49.0000,0
121411,144600,Music 2002: Club Edition,NULL,2002-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
104766,44764,My Disney Kitchen,NULL,2002-12-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65977,114139,Myth of Ambition,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77661,49753,Nakayoshi Youchien,NULL,2002-11-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179500,37359,Namco Super Wars,NULL,2002-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
75907,7626,Nancy Drew: Ghost Dogs of Moon Lake,NULL,2002-11-01 00:00:00.000,NULL,NULL,NULL,NULL,60.1550,7
99856,57658,Nanosaur Extreme!,NULL,2002-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87558,4028,NASCAR Thunder 2003,NULL,2002-09-19 00:00:00.000,NULL,NULL,NULL,NULL,33.0000,2
110289,2898,NASCAR: Dirt to Daytona,NULL,2002-11-11 00:00:00.000,1,NULL,85.0000,1,47.0000,3
161236,58127,NationStates,NULL,2002-11-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
54773,23759,Natural Selection,NULL,2002-10-31 00:00:00.000,1,NULL,60.0000,1,NULL,NULL
170678,4030,NBA 2K3,NULL,2002-10-08 00:00:00.000,NULL,NULL,NULL,NULL,44.0000,3
76606,47358,NBA Inside Drive 2003,NULL,2002-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100512,808,NBA Live 2003,NULL,2002-10-07 00:00:00.000,4,NULL,NULL,NULL,72.9647,17
148191,20266,NBA ShootOut 2003,NULL,2002-10-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175370,4038,NCAA College Basketball 2K3,NULL,2002-12-11 00:00:00.000,NULL,NULL,NULL,NULL,44.0000,0
32139,43639,NCAA Gamebreaker 2003,NULL,2002-09-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149018,43271,NCAA March Madness 2003,NULL,2002-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59717,68965,Necromania: Trap of Darkness,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181160,95,Need for Speed: Hot Pursuit 2,NULL,2002-09-30 00:00:00.000,52,NULL,80.0000,1,74.0520,198
117504,109447,NEO NO PANEPON,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90650,43706,NFL GameDay 2003,NULL,2002-09-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177302,856,NHL 2003,NULL,2002-09-30 00:00:00.000,3,NULL,40.0000,1,80.2592,11
175757,4045,NHL 2K3,NULL,2002-11-10 00:00:00.000,NULL,NULL,NULL,NULL,60.0000,1
57283,4047,NHL Hitz 2003,NULL,2002-09-16 00:00:00.000,1,NULL,60.0000,1,68.0000,4
87767,2764,Nickelodeon Party Blast,NULL,2002-10-30 00:00:00.000,1,NULL,NULL,NULL,38.0000,0
10790,43697,Night Raid,NULL,2002-10-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167899,5970,NightCaster II: Equinox,NULL,2002-12-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48866,65646,Nijiiro Dodge Ball: Otome Tachi no Seishun,NULL,2002-12-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157142,72887,Ninpu Sentai Hurricanger,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154816,140882,No Limite,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
193664,820,No One Lives Forever 2: A Spy in H.A.R.M.'s Way,NULL,2002-09-30 00:00:00.000,31,NULL,80.0000,2,86.5328,67
23896,210023,Noah's Ark,NULL,2002-10-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18502,86033,Noiz2sa,NULL,2002-11-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114754,63373,Notebook Advance,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
